order,xcoord,line,maskgood,wv_fit,Fpeak,line_wave_init_gf,line_x_init,line_a_gf,line_base,line_c_gf,line_x_gf
5,1248.660921999879,5187.7462,1.0,5187.7270495380635,692.7578102150617,5187.715088357343,1248.5970379980624,1674.9063834031917,96.58136687769121,-0.9997004537249702,1248.6566778701604
5,1279.7162094566766,5171.5953,1.0,5171.589520697042,764.0516368989944,5171.598946273007,1279.6708719962592,1903.3045002443441,85.11929950439247,-0.9984772596301996,1279.663831442799
5,1287.6849387021002,5167.4873,1.0,5167.467441599144,3128.276825003746,5167.470734175413,1287.610647049281,8605.579179000422,378.6313226456427,-1.157531754569147,1287.6426936773387
5,1297.6266909284834,5162.2846,1.0,5162.335468552717,685.4950234930943,5162.3237116565415,1297.6873937928112,1682.9949959525163,134.0298155726653,-1.077087628672908,1297.6115551984255
5,1330.78442148953,5145.3083,1.0,5145.304988401389,818.8667312261414,5145.307401216678,1330.7336580290641,1981.7697328589263,118.015430300988,1.013675803600763,1330.7354142918507
5,1337.636110648787,5141.7827,1.0,5141.802197437459,1330.2948540488678,5141.804428433978,1337.6287755910898,3526.108872320847,152.76060776938573,-1.0608702768013214,1337.5862476898678
5,1368.973689038486,5125.7654,1.0,5125.852598465719,327.8521566145155,5125.807807802757,1369.095051138137,597.8239742417345,115.57427705110912,-1.0491580496362787,1369.01142476808
5,1399.5001047155688,5110.3849,1.0,5110.427528228851,921.8029808381178,5110.414158145497,1399.5300686381083,2422.4334537613163,93.77394473543103,-1.03459097942076,1399.4719660701464
5,1439.2198370458016,5090.4951,1.0,5090.520877208499,606.1267067544095,5090.500351266969,1439.2126312101598,1530.3957793292918,87.1476860915196,-1.090910392898754,1439.2021046999475
5,1453.7544761078816,5083.3377,1.0,5083.282466314419,152.18735153814782,5083.3213338102305,1453.5833441500308,229.1587175565046,81.07955063232758,1.1320418744302747,1453.616259165662
5,1496.7321793931822,5062.0371,1.0,5062.022414332779,1358.349481527812,5062.004954523643,1496.6399039932176,3817.9466172382813,77.56105159151785,-1.0927709430115988,1496.705209564275
5,1518.0623118984818,5051.6336,1.0,5051.550016478838,207.3388905857849,5051.592262912751,1517.828610736903,251.0958219901967,103.29029691866826,-0.9216242878020481,1517.9130050533354
5,1588.8980997785684,5017.1628,1.0,5017.145160030301,1828.2962111268778,5017.131841961918,1588.7991574177101,5234.0017110144,104.88515237145232,-1.1408575211083012,1588.8634265308492
5,1683.420512370015,4972.1597,1.0,4972.118617576036,210.3292547684997,4972.11453326612,1683.277239499355,522.5172005099023,84.5098347219012,-1.3918789156457203,1683.3731315554276
5,1698.3506769834862,4965.0795,1.0,4965.097787620807,2312.768089517707,4965.075698781899,1698.3349662966377,7225.90494345257,91.12771977731566,-1.185977884602983,1698.3430652125403
5,1714.7015518107955,4957.5966,1.0,4957.437230300498,602.2054049121782,4957.423584062516,1714.307624787678,1780.4201089294336,67.76227545946561,-1.244427859213135,1714.6776522932164
5,1766.9139943278117,4933.2091,1.0,4933.172640051358,356.7240228730735,4933.188270372148,1766.7872868655274,1069.6509073130726,75.37971496895653,-1.3650682714451678,1766.8323871056023
5,1794.6380474692867,4920.5018,1.0,4920.410080824199,228.9278635263786,4920.347959204805,1794.3931652080664,722.4985474419324,71.070685918235,1.7776504036350107,1794.7284810027272
5,1863.6341500943895,4889.0422,1.0,4889.011359776929,350.9919369220078,4889.00490728103,1863.5264519370912,712.372135986786,126.26049785720764,-1.1296616059080318,1863.609080698005
5,1884.0316264439134,4879.8635,1.0,4879.827479456501,1960.4314000435359,4879.8362345316855,1883.9130482376756,6126.933235731927,126.34031148483216,-1.309213604020979,1883.9737483400913
5,1956.1261280128472,4847.8095,1.0,4847.724798990485,312.00440733837047,4847.747057501787,1955.8953919860942,771.6796002909822,93.3,-1.3216547160624863,1956.036824602046
5,2051.843902618907,4806.0205,1.0,4805.9565014885375,301.7341645096194,4805.921150501678,2051.640612194935,602.8262057182878,75.7,-1.0497274241771661,2051.8708652403707
5,2148.0468162655734,4764.8646,1.0,4764.945893648797,147.0337168459173,4764.902798174081,2148.139875093761,163.9487771352093,99.4,1.5228412254718442,2148.049251931516
5,2409.8962244364184,4657.9012,1.0,4658.15777002882,159.16515468923944,4657.964301726912,2410.0507346108216,390.53210182070796,75.8,-1.4157469654880686,2409.8911727941077
5,2536.320255958104,4609.5673,1.0,4609.0929183785565,4269.281683775313,4608.797866962469,2534.1620241831574,7084.03852745073,62.5,0.4753718706010585,2536.169007924364
6,528.6990180585321,6032.1274,1.0,6032.310169934687,252.22817647438478,6032.359774483161,529.0175659665057,438.08610966980996,73.21873631051848,-0.8584943623555572,528.673989963994
6,684.5120779465426,5928.813,1.0,5928.813813440092,170.34839015778363,5928.896652539258,684.6218967894686,258.5231951559391,77.825186813494,-0.9890273641705812,684.4935712656855
6,709.8960003527139,5912.0853,1.0,5912.31514013894,479.5142173980476,5912.359421575604,710.3608685434741,946.4706872969006,82.76843570996556,0.9150567961818771,709.9378042835085
6,746.4250918126878,5888.5841,1.0,5888.745697777175,271.9320139228336,5888.827712186711,746.785958784005,478.59263965918996,75.66945871121172,-0.8084198384382272,746.4067938307094
6,755.033811680036,5882.6242,1.0,5883.220646603672,193.57457897718675,5883.2252752555905,756.0727685627245,217.94717602087604,81.76009796776316,0.7411173843151778,755.1352563933751
6,790.57392256569,5860.3103,1.0,5860.529062709258,168.060885234407,5860.551020457587,791.022098213949,246.64610466293226,74.04732633871025,0.8977778515170296,790.6435722727082
6,831.8781808979909,5834.2633,1.0,5834.393378339981,134.00325743822623,5834.406864100038,832.1806330228201,137.60788942404483,81.2196565845712,-0.9746297951855174,831.9526865358181
6,985.2454479069758,5739.5196,1.0,5739.512400875563,229.4942071566389,5739.640601108273,985.2815299942557,442.73931844158386,84.2887327287772,-1.094322987625813,985.0825031498271
6,1065.6518306688072,5691.6612,1.0,5691.090934999562,153.57253613596208,5691.1497155279185,1064.7155885571917,375.16657486944916,91.20195517954822,1.8659731418980714,1065.5723933452584
6,1080.8287989334412,5681.9001,1.0,5682.050684516639,138.07372640294327,5682.006602474329,1081.0956766951986,342.5957525130922,66.06130550320132,1.7849486920919495,1080.9166222302524
6,1133.66675951031,5650.7043,1.0,5650.820381965853,576.8371685436714,5650.8556998935655,1133.86042635216,1296.3163837642373,96.5670644490321,-0.9652333785943171,1133.602819200182
6,1193.7037456024111,5615.6436,1.0,5615.787912726871,461.09972316621713,5615.764992193318,1193.931242190345,1017.0120333927255,89.51451996396308,-0.9733183289579559,1193.7218444156397
6,1209.1054740964555,5606.733,1.0,5606.8775717447525,1514.5814892794815,5606.857316863448,1209.330311346399,3684.3000759025012,117.41353568990058,-0.9715025199453605,1209.1150840832906
6,1243.6897641694525,5586.7553,1.0,5586.9828106463065,319.80300926327556,5586.9313692565975,1244.0531650907662,637.4453901081246,103.26687962234837,-1.0353016313773726,1243.7459531386103
6,1259.5323176563509,5577.6845,1.0,5577.921377660713,236.61838888105126,5577.918390125318,1259.9102633401485,588.496522396695,80.89602960127033,1.4251433364209682,1259.5006863789934
6,1293.0731771671294,5558.702,1.0,5558.844347984703,1141.7162089860328,5558.809810804901,1293.281431570931,3305.681599353697,73.3363490197151,-1.1279040242291782,1293.091167101236
6,1352.951052578098,5524.957,1.0,5525.147081172603,175.0759162023111,5525.126991670168,1353.2405231070181,347.30078473507587,71.02022433875607,1.4559336303045083,1352.9363935739857
6,1405.263121221616,5495.8738,1.0,5496.081139065774,901.6234403426605,5496.014707429186,1405.5846329424749,2394.098603643575,137.04752595865116,-1.1247854553754708,1405.3295051526127
6,1479.0588791783953,5455.609,1.0,5455.664148662603,834.2946098540903,5455.638699029133,1479.1067685777266,1961.3564231372286,149.85976334009587,-1.081439544266582,1479.0520732424836
6,1486.3743688909049,5451.652,1.0,5451.694639578053,378.6193795710462,5451.630502846985,1486.399672001166,754.2939459310247,104.65395016420274,-0.9572409239673804,1486.439326209947
6,1495.0406873923666,5446.8937,1.0,5447.000768046611,1190.1992143688537,5446.984627132499,1495.1856321741568,3067.624856386349,97.55290561833226,-1.052830093024798,1495.017557317555
6,1518.1664317489083,5434.5228,1.0,5434.521027629859,576.2279817964584,5434.530624812358,1518.1115607351223,1615.156207145883,80.94959203398142,-1.1768052582564106,1518.0970199343103
6,1526.9963043669677,5429.6955,1.0,5429.77351293255,1339.500749020251,5429.748181663356,1527.0906028408351,3544.7588952125234,99.37170557221089,-1.0705736474771874,1526.9925027593222
6,1537.5761437876758,5424.0686,1.0,5424.097816013676,162.6206696403656,5424.04020411609,1537.580542840895,187.18264944568128,80.9107544496025,-0.7281335681666906,1537.6335430129318
6,1542.5732786039482,5421.3517,1.0,5421.421850600558,215.24468914477634,5421.433592170792,1542.654635416748,321.3247035170703,85.221027461512,-0.8092278349515494,1542.501608876237
6,1553.5206458100251,5415.1997,1.0,5415.57032154991,130.07359170194735,5415.5996447777425,1554.166204253345,201.0195944304433,88.51325138594505,1.712363162061513,1553.41690898106
6,1571.9100994835942,5405.7741,1.0,5405.774180424313,1075.9316815858726,5405.768000799402,1571.86310440806,2852.5731429399716,129.0163570038516,-1.1279625086291805,1571.8745784452997
6,1588.1102312424814,5397.1269,1.0,5397.178825705286,959.3040856477141,5397.162455776794,1588.1627117855833,2544.8064081467123,105.3839608450329,-1.1167112605072904,1588.095558321228
6,1636.8969383288181,5371.4892,1.0,5371.488733491018,1606.0731572860489,5371.486526129646,1636.8553369620788,4524.617138394923,93.59933125781525,-1.1447185314985695,1636.8604438631276
6,1695.7433702867313,5341.0233,1.0,5340.889301300544,417.93173888393267,5340.902390007038,1695.4482042046566,884.6632323547528,92.38217183124151,-1.0058465738865023,1695.682351891128
6,1720.583815907541,5328.0376,1.0,5328.0995170637225,2096.706492290344,5328.091009096205,1720.670130346224,6521.920252333452,108.50460853895413,-1.1986425483952277,1720.5660894500782
6,1909.837523916634,5232.9394,1.0,5233.124288292824,170.5193271134368,5233.138808079377,1910.150758649214,280.1520471030457,64.42391319047658,1.0207948904518889,1909.744242326097
6,1921.9723184287427,5227.1697,1.0,5227.183349010042,573.6761957333572,5227.185399660206,1921.930711690504,1712.8417121293235,68.242104779979,1.3325916343583455,1921.8986149067357
6,2045.5894796088705,5167.4873,1.0,5167.688753469435,245.59059099832876,5167.635070468665,2045.8396061018498,838.0335981158544,75.28154818754199,1.7030706022277986,2045.5280429463342
7,360.2992011339271,6677.2817,1.0,6677.876090335373,140.22377557898741,6677.898357723788,361.09303167804046,225.01024726466432,71.14795640901781,1.1685965977608725,360.29877015353185
7,619.070002748329,6483.0825,1.0,6483.008804091369,152.30312502119972,6483.041355254114,619.0629771732363,285.4249779835421,74.96138207367548,-1.1529719036040487,619.1193477191237
7,711.2609172191615,6416.3071,1.0,6416.44527033954,833.6466947560497,6416.473669614473,711.5361467314851,1987.1235539202703,92.29399301161826,-0.9484549868600982,711.3029615701283
7,729.3942865779491,6403.0128,1.0,6403.521594531447,131.03410742504175,6403.61958626407,730.1878600388144,309.27996860275584,74.97125827103399,2.4895428495561482,729.3347858277897
7,755.5495914688877,6384.7169,1.0,6384.97692623687,304.05264167337225,6385.040567563604,755.9900309887041,527.0773206258654,87.4764166384818,-0.8008737393546138,755.5322506746871
7,777.3041229435291,6369.5748,1.0,6369.638437359756,142.562507044372,6369.662417741834,777.462273333107,251.9177823732413,79.12497705014133,1.6243237988890633,777.3377157587478
7,866.0864582875106,6307.657,1.0,6307.8372128874835,300.06034128213986,6307.80292067648,866.3935781271692,470.3953021328613,101.99095220435633,-0.8852354845093559,866.1818217638707
7,882.0360040778387,6296.8722,1.0,6296.868445557433,283.9843611517961,6296.915472706699,882.0720919653597,476.2200228721038,97.36258524829728,-0.9822542119549248,882.0090637887014
7,1024.008029598691,6201.1002,1.0,6200.979054017594,124.46318390729297,6200.809438465389,1023.8353034775657,119.42529769960296,83.35681838405227,0.9893060221682426,1024.2727797348473
7,1038.684361254359,6191.5583,1.0,6191.2424790522,126.5436124105351,6191.312942003918,1038.2145500017882,137.0882950363582,80.76880093126836,-1.1093086138247776,1038.5849253256067
7,1067.235458109611,6172.2778,1.0,6172.393831259436,1971.9796140773367,6172.418636284617,1067.4141110412897,5241.258024237076,166.41472220822715,-1.0730017175575999,1067.2001049211744
7,1093.0775834344413,6155.2385,1.0,6155.438480279025,267.9620635600238,6155.401154561214,1093.3820607081218,372.2531610757063,96.52605019453077,-0.8308707588540244,1093.1334342472398
7,1108.3975067023187,6145.4411,1.0,6145.433636319778,372.1119382533444,6145.4428300335485,1108.3830781544436,821.8785234204655,85.05511162634477,1.007345793007133,1108.38042466951
7,1136.467413517895,6127.416,1.0,6127.1920014731495,160.42835110727952,6127.189874432871,1136.1159852763326,308.885558349724,90.63618862998375,1.668296486539454,1136.465024147239
7,1155.4467341616414,6114.9234,1.0,6114.923428069733,2587.499100265031,6114.931232209659,1155.4397370128129,7095.901305488821,107.05391678848105,1.0063666149197807,1155.4275952724636
7,1170.41497568557,6105.6351,1.0,6105.284705368317,392.7530444893434,6105.3754395280685,1169.8621066832595,1213.0079062142129,80.55222098357963,1.4411529322092147,1170.2659810154817
7,1180.5074891307481,6098.8031,1.0,6098.804037246114,325.0390438556576,6098.702628605606,1180.500677961027,556.5974627478273,117.71835838548228,-0.9025247939035771,1180.657317350403
7,1193.611596258942,6090.7848,1.0,6090.411531600122,158.93317289806964,6090.441774562129,1193.0192826464372,304.5526530497723,70.34061981209541,1.2225390594388221,1193.55565241222
7,1208.2313132948052,6081.2433,1.0,6081.07757742177,135.67131871455004,6081.137478598814,1207.9624358528954,84.55570697658915,86.40884827468903,-0.5601059437934954,1208.1284575497457
7,1242.4313719295105,6059.3725,1.0,6059.362311511346,724.4341665399313,6059.3802875953315,1242.406786262077,1859.6426505725638,82.88595985170087,-1.0264444955163587,1242.3944733829267
7,1252.971092295459,6052.7229,1.0,6052.703791096152,364.8368649481482,6052.724813750216,1252.9326765911587,756.2289711381587,75.22554446255378,-0.9951052535783432,1252.9296439282812
7,1267.9245702639842,6043.2233,1.0,6043.283935764684,1378.9634379637928,6043.274586633147,1268.0135726815004,3594.466387474193,104.33632743928355,-1.0403309736226714,1267.9320209799687
7,1285.6701409979391,6032.1274,1.0,6032.146295311557,3298.1620595440377,6032.161515712153,1285.6940505991377,9021.489451094409,106.62988214824541,-1.003996084681505,1285.6395834334285
7,1296.9331998428856,6025.15,1.0,6025.100319924336,266.47478884807384,6025.121137144672,1296.8482955197967,581.6071357178225,96.20320846762121,1.3095215949820322,1296.8944910288753
7,1327.328423590831,6005.7242,1.0,6006.174522873248,154.80149129223102,6006.171178366714,1328.0518649296068,249.59191249159446,83.05258264542299,1.5002822446489184,1327.3314256623273
7,1339.140363602269,5998.9987,1.0,5998.854613048034,170.4458466611387,5998.908835144912,1338.9065028940274,405.01857144903124,80.75052811771953,1.4953830707098543,1339.051716855809
7,1357.6895168883702,5987.3016,1.0,5987.398848129805,246.661123783805,5987.385929271596,1357.84873043265,490.168926869129,88.04635429830907,-1.1044831135112219,1357.7118861053632
7,1383.0301133031262,5971.6008,1.0,5971.825920123108,154.8579242649543,5971.703118769205,1383.4026880321874,125.89321616128377,75.85473305444837,0.574564506998319,1383.235672922247
7,1453.845259782665,5928.813,1.0,5928.775651308201,604.1458636166326,5928.847626755841,1453.8009626208418,1457.6335361584443,97.79234854670382,-1.0699347258203447,1453.7435396402984
7,1568.8396373214273,5860.3103,1.0,5860.319962527999,319.33728169809643,5860.345339553908,1568.8964187269628,801.1211819156374,80.16555704887465,-1.193892053161824,1568.8367772132437
7,1613.381851662585,5834.2633,1.0,5834.281118164138,177.87991702723207,5834.371217384426,1613.460403101468,304.58294538431267,74.68590091385488,-1.0689375137763621,1613.274826259109
7,1779.858821920288,5739.5196,1.0,5739.285413945128,216.0285087952014,5739.3355577902275,1779.4908156113843,394.98167881191665,83.52274006278138,-1.1498330792697442,1779.8195551648766
7,1865.8113389361067,5691.6612,1.0,5691.661245903243,127.44138572249035,5691.796983858646,1865.832246842544,115.42271730372943,66.44862193461441,0.5183416435266397,1865.5848287010458
7,1941.5430554437157,5650.7043,1.0,5650.497451186413,172.23646575537842,5650.586773977864,1941.1254243938508,275.85478523514007,67.23445178815035,-0.8641327397922093,1941.3434143598388
7,2023.263234783566,5606.733,1.0,5606.914733184977,204.95481384403217,5606.844505449573,2023.4724179139275,632.2534291230793,63.674897298311194,1.6617132888252297,2023.2615437271709
8,135.25247286156417,7514.6518,1.0,7514.631280083318,1234.4213503939836,7514.608922638527,135.23410763393443,3047.3171860806365,75.1,-0.94656102469847,135.28124546099278
8,147.10403624349084,7503.8691,1.0,7503.869100301477,2046.6387975578593,7503.831317048345,147.10470963541118,4914.383580641495,96.5,-0.9560560593474507,147.14636932902846
8,281.2874775665608,7383.9805,1.0,7384.158818043937,6876.36876610159,7384.098033504107,281.46039472877345,18548.29769094716,162.86947685272096,-0.9955610343126882,281.3265046704534
8,295.04069028995605,7372.1184,1.0,7372.107080112262,292.2888554747402,7372.073314393373,294.9952274634579,459.27465300837343,85.91202147968723,-0.8913797826880783,295.04676019713844
8,316.77355182296367,7353.293,1.0,7353.143937231984,161.72623494329326,7353.102651592285,316.5665078785065,284.03499037678034,66.49393834418558,-1.095762671582241,316.7851846197708
8,488.11036955300244,7206.9804,1.0,7207.038679893276,396.14594172713066,7206.991542387127,488.13113166130177,666.2090784804893,75.62184830768739,-0.7910771225085678,488.11779474197857
8,546.2994188116179,7158.8387,1.0,7158.751531724626,150.0271659225946,7158.721052748292,546.1448842932141,255.7443596164554,74.49256372436814,1.270534077111106,546.287641718838
8,560.4674133769701,7147.0416,1.0,7147.094026551601,4411.094514425108,7147.04538554434,560.482860950328,12030.958428866492,97.84173799865218,-0.9764880890865372,560.4782522994018
8,586.8542724275724,7125.82,1.0,7125.485569093332,224.49002915493668,7125.490719057482,586.3972680259546,452.98672391795515,65.02960074605234,1.1163593190644963,586.8005974295634
8,609.1888665269696,7107.4778,1.0,7107.2993690778385,233.41113921133692,7107.338728825546,608.9229575015486,649.9415944811271,68.39724871219917,1.5094409148254264,609.094203902868
8,658.8472100201336,7067.2181,1.0,7067.201956589603,50240.40623175915,7067.18726738502,658.7845090866706,138271.91240606827,308.42210544409335,-1.0325116313506553,658.8229152924678
8,705.181523580681,7030.2514,1.0,7030.203126836613,1730.0296399927674,7030.165289386589,705.0826107197755,4413.059788131911,101.45158501823084,-1.0006482207425969,705.1910495793921
8,787.6628533787401,6965.4307,1.0,6965.311933990713,75960.05840044675,6965.31065496921,787.4826129125278,212325.91279321825,302.728998179125,-0.9975570130990037,787.6366727885749
8,805.5403470348328,6951.4776,1.0,6951.408618861437,226.7945195116587,6951.559329048952,805.4262052519764,283.64909818893176,112.20866377569956,-0.7561399231841954,805.320883578059
8,823.4507348279005,6937.6642,1.0,6937.536747765998,1156.5855553140389,6937.52812385816,823.2632469744901,2909.441519181223,98.46453107407422,-0.9576705245773812,823.4393296142417
8,888.8425755713663,6888.1742,1.0,6887.369430036849,451.5628209112923,6887.482747842903,887.773683783097,938.9847759034668,98.73887773744462,1.0099645721215027,888.6817674704212
8,899.351046984968,6879.5824,1.0,6879.377112317457,235.6084307747693,6879.426244725372,899.070584731144,325.2270654436174,83.34235283649984,-0.6777415012368352,899.2761898983745
8,910.2158895857718,6871.2891,1.0,6871.133833777809,3626.9274558010575,6871.134932310676,910.002659783155,9973.405683047786,82.38526368222605,-1.0185907602999156,910.2061571361993
8,923.3432825295267,6861.2688,1.0,6861.2010752296665,398.4001417347934,6861.168736180557,923.2476626639516,942.3445448894919,105.6068598659264,1.2130084656880282,923.3801356065105
8,1050.6628686380927,6766.6117,1.0,6766.384042473448,484.84483165050034,6766.414465381983,1050.3703689549654,1046.441853985372,107.58950866382555,-0.968737528030865,1050.6391029830638
8,1069.3960856497893,6752.8335,1.0,6752.661933866671,4724.597909501233,6752.675989371785,1069.1825705299798,12428.436571448809,238.1707080798942,-0.9674150244395457,1069.3981012204017
8,1115.370061965601,6719.2184,1.0,6719.2302944534,189.64539660552975,6719.221945205226,1115.4164412045272,349.50783160415966,77.28093256869059,-1.0960245514314257,1115.4115396389955
8,1164.2399110245576,6684.2929,1.0,6684.0696426277145,804.8503051258933,6684.148231124444,1163.9667843963484,1788.111233595286,112.99264086818287,-0.9183516540049654,1164.1690061668703
8,1174.0273831511413,6677.2817,1.0,6677.07403710743,3607.5691062458964,6677.141297827688,1173.7771969905507,9742.716726138673,114.23885562045864,-1.0474124029985592,1173.9738581094791
8,1189.614188778969,6666.3588,1.0,6665.964998810103,533.9453338369591,6665.966096095195,1189.1041074615098,1726.541638238997,101.21063709150941,1.6483684172987465,1189.6561418806007
8,1221.2409999526312,6643.6976,1.0,6643.5428090872065,1062.1451099802036,6643.579564789662,1221.070807712348,2691.9693614914636,86.07963980879069,-0.9962714084643178,1221.237925193982
8,1228.3459179951756,6638.2207,1.0,6638.527504642126,680.9571794718345,6638.5839652566565,1228.83114513717,2402.183805916395,126.37360841892114,1.5370311453686094,1228.316018727667
8,1373.3316288792128,6538.112,1.0,6537.904279895419,423.8459413578007,6537.9500718538875,1373.0981470909337,1024.4331890084566,76.64852807474294,-1.0411204501948268,1373.3353161713314
8,1454.6158696415378,6483.0825,1.0,6482.900253365939,605.034053157462,6482.973527977009,1454.4219607688235,1486.4605990100877,95.30703617523673,-1.0467309859178349,1454.5844710592569
8,1478.8638455130267,6466.5526,1.0,6466.68427375243,276.7575797517741,6466.712946828357,1479.1404677566477,566.4166730987607,96.37798656683636,1.2531039628051182,1478.900030237911
8,1555.1945959432,6416.3071,1.0,6416.207186558718,2254.4901922240283,6416.261017243884,1555.1226665367221,6410.646457745689,101.24770483148366,-1.0904970393307059,1555.1929524713605
8,1627.0637257000565,6369.5748,1.0,6369.461609421326,264.86635170804493,6369.54998789537,1626.9653545724702,465.14219896788387,74.47419676085028,-0.9752200973019429,1627.0038028588858
8,1697.659615313194,6324.4163,1.0,6324.271572644469,150.032496018917,6324.367867503464,1697.5004001830005,233.09446461601965,82.27534244679806,1.2583786417976799,1697.576648594872
8,1723.9375294587835,6307.657,1.0,6307.632761861045,319.5337777484471,6307.691045387547,1723.9631774094971,861.4028140477941,65.3796132141841,-1.3300666666381713,1723.9092659663575
8,1741.4006748069714,6296.8722,1.0,6296.629687718253,253.2315075536475,6296.694371152895,1741.075647762628,446.72676614963706,103.36352845456672,-1.0790517601045078,1741.3583814989265
8,1943.7202885786596,6172.2778,1.0,6172.278379581573,735.9496515601376,6172.299732841122,1943.7098153650281,2478.697672709981,91.7140778519398,1.4624010718665876,1943.6733147563532
8,1988.6563549943262,6145.4411,1.0,6145.43108345594,142.6980007364194,6145.426546669687,1988.6030639156672,292.1956519768835,66.85568370932694,1.4686695905396911,1988.627534116977
8,2040.4476941041826,6114.9234,1.0,6114.832011884232,620.4207777807424,6114.787399907389,2040.2221866050338,1704.2396780002973,103.26092838539375,1.20614687912596,2040.4536115622598
8,2135.943348569208,6059.3725,1.0,6059.371803475887,163.3189819259767,6059.31943219503,2135.7957785274043,384.3291880718078,65.30152494426767,1.6996096979446944,2135.8880977721337
8,2164.183318569662,6043.2233,1.0,6043.208519846705,182.9392690068742,6043.085115823317,2163.984580743195,285.3151401469411,76.84621231851277,-0.973226604125861,2164.2266105499853
8,2183.4889113008917,6032.1274,1.0,6032.221036398006,359.3375978775803,6032.124208882988,2183.46163302312,1087.8861048419828,74.13799394220659,1.4228339835780146,2183.4672474357303
8,2262.91864960547,5987.3016,1.0,5987.544787143237,1737.460284720953,5987.395651108166,2263.0738267296283,5934.931531125465,72.46022098781611,1.5391712419012875,2262.905199027542
9,36.076545055578634,8424.6475,1.0,8424.511709917828,2580.1933664510243,8424.531145085577,35.94961115632367,6305.607148064232,98.0,-0.9923558232046178,36.0606241095268
9,51.692027755357785,8408.2096,1.0,8408.21005946504,2445.9740164556815,8408.17849494895,51.66459355345867,6356.711363103325,125.2,-0.9882420615971094,51.69439023548055
9,191.7593884856846,8264.5225,1.0,8264.802015337129,6375.331578901281,8264.561628654075,191.81463294974904,16584.36943503888,213.58120459274883,-0.9902368621951021,191.7757792970654
9,342.760493188365,8115.311,1.0,8115.650259318126,45113.98789446575,8115.35190634516,342.81116737024826,122000.33294041017,785.3156187725667,-1.01583030736837,342.76898919605753
9,354.73286677690214,8103.6931,1.0,8104.057179239688,28992.18214756694,8103.758594658251,354.8088651509952,80584.66442579064,524.8530635767384,-1.040469430656133,354.7411348454858
9,518.9192009712967,7948.1964,1.0,7948.381178432137,55328.33183085626,7948.1477145986955,518.8502238812155,147892.94758199583,484.9180341429357,-1.0398735180917045,518.9026065099379
9,580.7593610310175,7891.075,1.0,7891.298843776509,472.40975187603436,7891.089534106299,580.767059721556,1097.2043360459124,71.22480666669179,-1.0052290879758257,580.7511906210184
9,829.0268793937778,7670.0575,1.0,7670.208249586226,307.59042917754306,7670.129785605019,829.1304637698781,390.7272818559613,128.84761810242185,-0.8451747457903136,829.0468694868518
9,869.7630625696792,7635.106,1.0,7635.116828954329,313813.3700372073,7635.107998366132,869.7323732368986,875376.2063873865,1510.087792016725,-1.0186936853046418,869.7300412589018
9,923.8373902412065,7589.3151,1.0,7589.032201194794,318.96465622425103,7589.050365474995,923.4940884722491,736.9044271065529,105.08063396192016,1.2379181590508717,923.8067872880026
9,1012.5241503898485,7514.6518,1.0,7514.652059179832,233202.19187739913,7514.700699511406,1012.5636457179027,667882.8596738407,1160.9848297594826,-1.0157954736287187,1012.5047304586672
9,1025.5285222027405,7503.8691,1.0,7503.869106081084,327146.17990791175,7503.920932223044,1025.573806538108,932541.2311436514,1460.1401336493911,-1.0094957377485352,1025.5111777977772
9,1049.1624457333896,7484.3267,1.0,7484.352254830812,802.7697720816385,7484.340583495915,1049.2491013236136,1604.6372171562632,221.29676159567458,0.983180015214868,1049.2322366727867
9,1065.1506597935654,7471.1641,1.0,7471.2073668709845,847.7056589176511,7471.272944509177,1065.2654583363433,1945.87767961891,145.0047520198952,-1.0476240487946662,1065.132774291623
9,1108.761026013808,7435.3683,1.0,7435.589256494971,1799.1295725375753,7435.645879976403,1109.1101826522336,4948.702577810778,147.59272022820903,-1.0940522202986163,1108.7685631757433
9,1121.5644539537786,7425.2942,1.0,7425.197550324464,618.8010457475468,7425.325455216416,1121.526163322821,1453.443821353192,106.47702397544208,-0.9987381635715497,1121.4875900456695
9,1137.6246486417374,7412.3368,1.0,7412.204159005807,579.1488851197679,7412.308801228407,1137.5456174620879,1401.2745402810544,112.03895759884514,-1.0708282725968787,1137.5802933813786
9,1161.543022391409,7392.9801,1.0,7392.938589485284,1046.6726952438728,7393.044563594417,1161.5819605379172,2565.4681581267837,218.5531194578798,-1.1207424002165984,1161.5017026058217
9,1172.690190476443,7383.9805,1.0,7383.994618131515,260285.31237961768,7384.096045199342,1172.800527516428,743349.8765258918,1196.836282641453,-1.0273120648574012,1172.6563255221838
9,1187.508188363207,7372.1184,1.0,7372.139396803435,7174.948185911071,7372.223340482849,1187.6296043536422,19635.139034752603,322.48220326811276,-1.0078764594397176,1187.4982066986322
9,1211.198105327779,7353.293,1.0,7353.26652674808,2870.893239159643,7353.368383732605,1211.2627937399204,7814.6064396679285,181.31659619056884,-1.0637162270418696,1211.167908160478
9,1258.150215648538,7316.005,1.0,7316.151571326974,1069.5304699930705,7316.214754950375,1258.4368688297286,2187.0162285189986,214.391497131167,-0.952868814972315,1258.170128227983
9,1313.3891644212204,7272.9359,1.0,7272.974262773473,52418.923975822334,7273.059841584596,1313.5356033174262,152570.17958589055,546.039966429442,-1.0465265144932112,1313.376089399867
9,1323.2872672020355,7265.1724,1.0,7265.292693770072,640.4301743964734,7265.362872394018,1323.538260533093,1415.6433150159387,159.95551588152296,-1.0400731256528268,1323.292586454755
